Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-03
Vertical Offset,-7.500000E-04
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0Q808352
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+1.0794000000E+00,-5.583334E-04
+1.0799000000E+00,-7.416666E-04
+1.0804000000E+00,-3.437500E-04
+1.0809000000E+00,-1.979167E-04
+1.0814000000E+00,+5.000000E-05
+1.0819000000E+00,-1.895833E-04
+1.0824000000E+00,-2.645833E-04
+1.0829000000E+00,-4.333333E-04
+1.0834000000E+00,-2.083333E-04
+1.0839000000E+00,+2.187500E-04
+1.0844000000E+00,+2.708333E-05
+1.0849000000E+00,-1.125000E-04
+1.0854000000E+00,-1.104167E-04
+1.0859000000E+00,+1.458333E-04
+1.0864000000E+00,+7.916667E-05
+1.0869000000E+00,+4.645833E-04
+1.0874000000E+00,+2.500000E-04
+1.0879000000E+00,-1.041667E-05
+1.0884000000E+00,+1.250000E-05
+1.0889000000E+00,+1.708333E-04
+1.0894000000E+00,+3.208333E-04
+1.0899000000E+00,+4.479167E-04
+1.0904000000E+00,+3.250000E-04
+1.0909000000E+00,+2.083332E-06
+1.0914000000E+00,+4.000000E-04
+1.0919000000E+00,+5.333333E-04
+1.0924000000E+00,+2.104167E-04
+1.0929000000E+00,+4.562500E-04
+1.0934000000E+00,+3.375000E-04
+1.0939000000E+00,+2.312500E-04
+1.0944000000E+00,+5.875000E-04
+1.0949000000E+00,+7.250000E-04
+1.0954000000E+00,+5.145833E-04
+1.0959000000E+00,+4.395833E-04
+1.0964000000E+00,+5.416667E-04
+1.0969000000E+00,+4.854167E-04
+1.0974000000E+00,+7.520833E-04
+1.0979000000E+00,+1.200000E-03
+1.0984000000E+00,+7.187500E-04
+1.0989000000E+00,+7.437500E-04
+1.0994000000E+00,+4.708333E-04
+1.0999000000E+00,+3.083333E-04
+1.1004000000E+00,+7.208333E-04
+1.1009000000E+00,+9.375000E-04
+1.1014000000E+00,+8.583334E-04
+1.1019000000E+00,+6.645833E-04
+1.1024000000E+00,+4.333333E-04
+1.1029000000E+00,+6.437500E-04
+1.1034000000E+00,+7.791667E-04
+1.1039000000E+00,+8.208333E-04
+1.1044000000E+00,+5.562500E-04
+1.1049000000E+00,+5.270833E-04
+1.1054000000E+00,+3.020833E-04
+1.1059000000E+00,+7.541667E-04
+1.1064000000E+00,+6.958334E-04
+1.1069000000E+00,+5.916667E-04
+1.1074000000E+00,+6.062500E-04
+1.1079000000E+00,+2.395833E-04
+1.1084000000E+00,+7.354167E-04
+1.1089000000E+00,+6.958334E-04
+1.1094000000E+00,+3.666667E-04
+1.1099000000E+00,+8.145833E-04
+1.1104000000E+00,+4.458333E-04
+1.1109000000E+00,+5.916667E-04
+1.1114000000E+00,+6.500000E-04
+1.1119000000E+00,+8.354167E-04
+1.1124000000E+00,+8.125000E-04
+1.1129000000E+00,+6.000000E-04
+1.1134000000E+00,+2.750000E-04
+1.1139000000E+00,+2.770833E-04
+1.1144000000E+00,+6.541667E-04
+1.1149000000E+00,+4.729167E-04
+1.1154000000E+00,+2.770833E-04
+1.1159000000E+00,+4.062500E-04
+1.1164000000E+00,+4.062500E-04
+1.1169000000E+00,+2.916667E-04
+1.1174000000E+00,+3.395833E-04
+1.1179000000E+00,+4.041667E-04
+1.1184000000E+00,+2.854167E-04
+1.1189000000E+00,-1.125000E-04
+1.1194000000E+00,+1.083333E-04
+1.1199000000E+00,+2.500000E-04
+1.1204000000E+00,+1.250000E-04
+1.1209000000E+00,+4.000000E-04
+1.1214000000E+00,-3.541667E-05
+1.1219000000E+00,-3.270833E-04
+1.1224000000E+00,-2.479167E-04
+1.1229000000E+00,-5.208333E-05
+1.1234000000E+00,+1.770833E-04
+1.1239000000E+00,-2.354167E-04
+1.1244000000E+00,-4.500000E-04
+1.1249000000E+00,-1.062500E-04
+1.1254000000E+00,+1.875000E-05
+1.1259000000E+00,-7.500000E-05
+1.1264000000E+00,-1.458334E-05
+1.1269000000E+00,-2.020833E-04
+1.1274000000E+00,-3.729167E-04
+1.1279000000E+00,+6.250000E-05
+1.1284000000E+00,-2.208333E-04
+1.1289000000E+00,+3.541667E-05
+1.1294000000E+00,-2.541667E-04
+1.1299000000E+00,-9.416667E-04
+1.1304000000E+00,-6.375000E-04
+1.1309000000E+00,-5.458333E-04
+1.1314000000E+00,-3.437500E-04
+1.1319000000E+00,-1.520833E-04
+1.1324000000E+00,-5.729167E-04
+1.1329000000E+00,-9.437500E-04
+1.1334000000E+00,-7.333333E-04
+1.1339000000E+00,-3.666667E-04
+1.1344000000E+00,-4.937500E-04
+1.1349000000E+00,-3.187500E-04
+1.1354000000E+00,-8.125000E-04
+1.1359000000E+00,-7.416666E-04
+1.1364000000E+00,-7.958334E-04
+1.1369000000E+00,-5.166667E-04
+1.1374000000E+00,-7.625000E-04
+1.1379000000E+00,-8.395833E-04
+1.1384000000E+00,-8.229167E-04
+1.1389000000E+00,-8.354167E-04
+1.1394000000E+00,-9.562500E-04
+1.1399000000E+00,-7.333333E-04
+1.1404000000E+00,-6.875000E-04
+1.1409000000E+00,-1.004167E-03
+1.1414000000E+00,-9.875001E-04
+1.1419000000E+00,-1.060417E-03
+1.1424000000E+00,-8.437500E-04
+1.1429000000E+00,-7.062500E-04
+1.1434000000E+00,-9.354167E-04
+1.1439000000E+00,-1.214583E-03
+1.1444000000E+00,-1.033333E-03
+1.1449000000E+00,-1.266667E-03
+1.1454000000E+00,-8.166667E-04
+1.1459000000E+00,-8.145833E-04
+1.1464000000E+00,-1.047917E-03
+1.1469000000E+00,-9.020834E-04
+1.1474000000E+00,-1.197917E-03
+1.1479000000E+00,-9.458333E-04
+1.1484000000E+00,-8.687500E-04
+1.1489000000E+00,-1.056250E-03
+1.1494000000E+00,-1.000000E-03
+1.1499000000E+00,-1.168750E-03
+1.1504000000E+00,-9.916667E-04
+1.1509000000E+00,-6.833333E-04
+1.1514000000E+00,-7.687500E-04
+1.1519000000E+00,-8.333334E-04
+1.1524000000E+00,-9.895833E-04
+1.1529000000E+00,-9.604167E-04
+1.1534000000E+00,-6.645833E-04
+1.1539000000E+00,-8.479167E-04
+1.1544000000E+00,-7.229167E-04
+1.1549000000E+00,-7.958334E-04
+1.1554000000E+00,-8.895833E-04
+1.1559000000E+00,-6.750000E-04
+1.1564000000E+00,-9.291667E-04
+1.1569000000E+00,-6.875000E-04
+1.1574000000E+00,-5.854167E-04
+1.1579000000E+00,-8.229167E-04
+1.1584000000E+00,-8.500000E-04
+1.1589000000E+00,-6.562500E-04
+1.1594000000E+00,-5.187500E-04
+1.1599000000E+00,-5.020833E-04
+1.1604000000E+00,-5.187500E-04
+1.1609000000E+00,-3.375000E-04
+1.1614000000E+00,-8.875000E-04
+1.1619000000E+00,-4.083333E-04
+1.1624000000E+00,-2.812500E-04
+1.1629000000E+00,-3.041667E-04
+1.1634000000E+00,-5.500000E-04
+1.1639000000E+00,-3.916667E-04
+1.1644000000E+00,-4.520833E-04
+1.1649000000E+00,-2.000000E-04
+1.1654000000E+00,-2.687500E-04
+1.1659000000E+00,-2.500000E-04
+1.1664000000E+00,-3.750000E-04
+1.1669000000E+00,-2.083333E-04
+1.1674000000E+00,-2.083335E-06
+1.1679000000E+00,+2.083332E-06
+1.1684000000E+00,+2.083333E-05
+1.1689000000E+00,+1.395833E-04
+1.1694000000E+00,-2.083333E-05
+1.1699000000E+00,+7.708334E-05
+1.1704000000E+00,-2.916667E-05
+1.1709000000E+00,+1.500000E-04
+1.1714000000E+00,+1.916667E-04
+1.1719000000E+00,+1.354167E-04
+1.1724000000E+00,-1.500000E-04
+1.1729000000E+00,+3.666667E-04
+1.1734000000E+00,+6.416666E-04
+1.1739000000E+00,+5.833333E-04
+1.1744000000E+00,+1.187500E-04
+1.1749000000E+00,+1.562500E-04
+1.1754000000E+00,+1.104167E-04
+1.1759000000E+00,+3.500000E-04
+1.1764000000E+00,+4.541667E-04
+1.1769000000E+00,+4.854167E-04
+1.1774000000E+00,+4.604167E-04
+1.1779000000E+00,+2.333333E-04
+1.1784000000E+00,+4.250000E-04
+1.1789000000E+00,+6.645833E-04
+1.1794000000E+00,+1.093750E-03
+1.1799000000E+00,+7.791667E-04
+1.1804000000E+00,+5.937500E-04
+1.1809000000E+00,+7.062500E-04
+1.1814000000E+00,+6.270834E-04
+1.1819000000E+00,+6.583334E-04
+1.1824000000E+00,+9.354167E-04
+1.1829000000E+00,+5.812500E-04
+1.1834000000E+00,+5.666667E-04
+1.1839000000E+00,+7.354167E-04
+1.1844000000E+00,+5.312500E-04
+1.1849000000E+00,+8.020833E-04
+1.1854000000E+00,+7.812500E-04
+1.1859000000E+00,+4.812500E-04
+1.1864000000E+00,+6.500000E-04
+1.1869000000E+00,+5.729166E-04
+1.1874000000E+00,+8.479167E-04
+1.1879000000E+00,+8.916667E-04
+1.1884000000E+00,+7.687500E-04
+1.1889000000E+00,+5.645833E-04
+1.1894000000E+00,+4.895834E-04
+1.1899000000E+00,+5.458333E-04
+1.1904000000E+00,+9.333334E-04
+1.1909000000E+00,+8.625000E-04
+1.1914000000E+00,+8.500000E-04
+1.1919000000E+00,+5.708333E-04
+1.1924000000E+00,+6.270834E-04
+1.1929000000E+00,+8.395833E-04
+1.1934000000E+00,+9.187500E-04
+1.1939000000E+00,+7.562500E-04
+1.1944000000E+00,+7.979167E-04
+1.1949000000E+00,+4.583334E-04
+1.1954000000E+00,+4.729167E-04
+1.1959000000E+00,+8.875000E-04
+1.1964000000E+00,+6.250000E-04
+1.1969000000E+00,+3.812500E-04
+1.1974000000E+00,+3.645833E-04
+1.1979000000E+00,+4.166667E-04
+1.1984000000E+00,+3.312500E-04
+1.1989000000E+00,+5.958333E-04
+1.1994000000E+00,+6.541667E-04
+1.1999000000E+00,+5.083333E-04
+1.2004000000E+00,+1.208333E-04
+1.2009000000E+00,+3.500000E-04
+1.2014000000E+00,+3.500000E-04
+1.2019000000E+00,+3.708333E-04
+1.2024000000E+00,+2.833333E-04
+1.2029000000E+00,+1.166667E-04
+1.2034000000E+00,+6.458334E-05
+1.2039000000E+00,+2.687500E-04
+1.2044000000E+00,+3.104167E-04
+1.2049000000E+00,+2.625000E-04
+1.2054000000E+00,+4.500000E-04
+1.2059000000E+00,+2.916667E-05
+1.2064000000E+00,-1.666667E-04
+1.2069000000E+00,+4.916667E-04
+1.2074000000E+00,+6.041667E-05
+1.2079000000E+00,+1.125000E-04
+1.2084000000E+00,-1.062500E-04
+1.2089000000E+00,-4.062500E-04
+1.2094000000E+00,-2.229167E-04
+1.2099000000E+00,-9.791667E-05
+1.2104000000E+00,-5.625000E-05
+1.2109000000E+00,-2.916667E-04
+1.2114000000E+00,-2.791667E-04
+1.2119000000E+00,-5.479167E-04
+1.2124000000E+00,-4.437500E-04
+1.2129000000E+00,-3.666667E-04
+1.2134000000E+00,-3.062500E-04
+1.2139000000E+00,-4.375000E-04
+1.2144000000E+00,-7.125000E-04
+1.2149000000E+00,-4.312500E-04
+1.2154000000E+00,-6.291667E-04
+1.2159000000E+00,-4.562500E-04
+1.2164000000E+00,-4.791667E-04
+1.2169000000E+00,-5.166667E-04
+1.2174000000E+00,-7.958334E-04
+1.2179000000E+00,-7.958334E-04
+1.2184000000E+00,-5.791667E-04
+1.2189000000E+00,-1.750000E-04
+1.2194000000E+00,-4.895834E-04
+1.2199000000E+00,-7.645834E-04
+1.2204000000E+00,-8.520833E-04
+1.2209000000E+00,-6.145833E-04
+1.2214000000E+00,-4.458333E-04
+1.2219000000E+00,-5.895834E-04
+1.2224000000E+00,-1.137500E-03
+1.2229000000E+00,-1.264583E-03
+1.2234000000E+00,-6.479167E-04
+1.2239000000E+00,-9.145833E-04
+1.2244000000E+00,-8.333334E-04
+1.2249000000E+00,-9.687500E-04
+1.2254000000E+00,-1.000000E-03
+1.2259000000E+00,-9.895833E-04
+1.2264000000E+00,-9.354167E-04
+1.2269000000E+00,-9.041667E-04
+1.2274000000E+00,-7.333333E-04
+1.2279000000E+00,-8.812500E-04
+1.2284000000E+00,-8.708333E-04
+1.2289000000E+00,-1.137500E-03
+1.2294000000E+00,-8.625000E-04
+1.2299000000E+00,-5.500000E-04
+1.2304000000E+00,-7.708333E-04
+1.2309000000E+00,-5.104167E-04
+1.2314000000E+00,-1.127083E-03
+1.2319000000E+00,-9.062500E-04
+1.2324000000E+00,-8.500000E-04
+1.2329000000E+00,-7.750000E-04
+1.2334000000E+00,-8.979167E-04
+1.2339000000E+00,-1.154167E-03
+1.2344000000E+00,-1.087500E-03
+1.2349000000E+00,-1.154167E-03
+1.2354000000E+00,-8.854167E-04
+1.2359000000E+00,-1.035417E-03
+1.2364000000E+00,-9.479167E-04
+1.2369000000E+00,-1.085417E-03
+1.2374000000E+00,-1.172917E-03
+1.2379000000E+00,-9.145833E-04
+1.2384000000E+00,-5.187500E-04
+1.2389000000E+00,-8.875000E-04
+1.2394000000E+00,-9.520833E-04
+1.2399000000E+00,-1.045833E-03
+1.2404000000E+00,-8.541667E-04
+1.2409000000E+00,-6.229167E-04
+1.2414000000E+00,-3.166667E-04
+1.2419000000E+00,-8.645834E-04
+1.2424000000E+00,-7.520833E-04
+1.2429000000E+00,-7.895834E-04
+1.2434000000E+00,-4.812500E-04
+1.2439000000E+00,-6.666667E-04
+1.2444000000E+00,-5.020833E-04
+1.2449000000E+00,-6.270834E-04
+1.2454000000E+00,-5.104167E-04
+1.2459000000E+00,-4.479167E-04
+1.2464000000E+00,-3.520833E-04
+1.2469000000E+00,-1.354167E-04
+1.2474000000E+00,-3.916667E-04
+1.2479000000E+00,-4.562500E-04
+1.2484000000E+00,-8.791667E-04
+1.2489000000E+00,-3.625000E-04
+1.2494000000E+00,-1.166667E-04
+1.2499000000E+00,-1.562500E-04
+1.2504000000E+00,-2.437500E-04
+1.2509000000E+00,-2.625000E-04
+1.2514000000E+00,-2.479167E-04
+1.2519000000E+00,-1.125000E-04
+1.2524000000E+00,+2.229167E-04
+1.2529000000E+00,-4.166667E-05
+1.2534000000E+00,+2.916667E-05
+1.2539000000E+00,+3.958333E-05
+1.2544000000E+00,+6.458334E-05
+1.2549000000E+00,+3.604167E-04
+1.2554000000E+00,+1.625000E-04
+1.2559000000E+00,+2.291667E-04
+1.2564000000E+00,+1.000000E-04
+1.2569000000E+00,-8.541667E-05
+1.2574000000E+00,+1.937500E-04
+1.2579000000E+00,+5.812500E-04
+1.2584000000E+00,+8.270834E-04
+1.2589000000E+00,+2.500000E-04
+1.2594000000E+00,+2.604167E-04
+1.2599000000E+00,+4.916667E-04
+1.2604000000E+00,+5.395833E-04
+1.2609000000E+00,+8.291667E-04
+1.2614000000E+00,+4.583334E-04
+1.2619000000E+00,+3.500000E-04
+1.2624000000E+00,+6.312500E-04
+1.2629000000E+00,+3.937500E-04
+1.2634000000E+00,+6.687500E-04
+1.2639000000E+00,+6.666667E-04
+1.2644000000E+00,+5.479167E-04
+1.2649000000E+00,+5.500000E-04
+1.2654000000E+00,+5.458333E-04
+1.2659000000E+00,+7.729167E-04
+1.2664000000E+00,+9.875000E-04
+1.2669000000E+00,+7.104167E-04
+1.2674000000E+00,+4.729167E-04
+1.2679000000E+00,+3.375000E-04
+1.2684000000E+00,+5.145833E-04
+1.2689000000E+00,+7.979167E-04
+1.2694000000E+00,+6.645833E-04
+1.2699000000E+00,+8.208333E-04
+1.2704000000E+00,+6.208334E-04
+1.2709000000E+00,+5.208334E-04
+1.2714000000E+00,+7.791667E-04
+1.2719000000E+00,+1.085417E-03
+1.2724000000E+00,+5.166667E-04
+1.2729000000E+00,+3.770833E-04
+1.2734000000E+00,+5.041666E-04
+1.2739000000E+00,+5.666667E-04
+1.2744000000E+00,+8.604167E-04
+1.2749000000E+00,+8.250000E-04
+1.2754000000E+00,+6.604167E-04
+1.2759000000E+00,+5.104167E-04
+1.2764000000E+00,+4.708333E-04
+1.2769000000E+00,+3.708333E-04
+1.2774000000E+00,+6.645833E-04
+1.2779000000E+00,+7.916667E-04
+1.2784000000E+00,+6.166667E-04
+1.2789000000E+00,+3.437500E-04
+1.2794000000E+00,+2.750000E-04
+1.2799000000E+00,+3.854167E-04
+1.2804000000E+00,+7.187500E-04
+1.2809000000E+00,+6.562500E-04
+1.2814000000E+00,+3.333333E-04
+1.2819000000E+00,+3.604167E-04
+1.2824000000E+00,+3.562500E-04
+1.2829000000E+00,+5.145833E-04
+1.2834000000E+00,+6.208334E-04
+1.2839000000E+00,+6.020833E-04
+1.2844000000E+00,+5.708333E-04
+1.2849000000E+00,+1.104167E-04
+1.2854000000E+00,+2.458333E-04
+1.2859000000E+00,+5.062500E-04
+1.2864000000E+00,+4.187500E-04
+1.2869000000E+00,+2.395833E-04
+1.2874000000E+00,+1.562500E-04
+1.2879000000E+00,+1.041667E-04
+1.2884000000E+00,+2.895833E-04
+1.2889000000E+00,+2.916667E-04
+1.2894000000E+00,+2.479167E-04
+1.2899000000E+00,-2.208333E-04
+1.2904000000E+00,-1.666667E-04
+1.2909000000E+00,-1.250000E-04
+1.2914000000E+00,-2.583333E-04
+1.2919000000E+00,-1.125000E-04
+1.2924000000E+00,-1.375000E-04
+1.2929000000E+00,-3.750000E-05
+1.2934000000E+00,-3.291667E-04
+1.2939000000E+00,-7.291667E-05
+1.2944000000E+00,-1.458334E-05
+1.2949000000E+00,-2.875000E-04
+1.2954000000E+00,-2.312500E-04
+1.2959000000E+00,+1.875000E-05
+1.2964000000E+00,-8.000000E-04
+1.2969000000E+00,-1.791667E-04
+1.2974000000E+00,+1.458333E-05
+1.2979000000E+00,-5.125000E-04
+1.2984000000E+00,-5.020833E-04
+1.2989000000E+00,-6.000000E-04
+1.2994000000E+00,-4.833333E-04
+1.2999000000E+00,-3.625000E-04
+1.3004000000E+00,-2.750000E-04
+1.3009000000E+00,-6.250000E-04
+1.3014000000E+00,-9.708334E-04
+1.3019000000E+00,-7.770833E-04
+1.3024000000E+00,-6.062500E-04
+1.3029000000E+00,-3.812500E-04
+1.3034000000E+00,-5.125000E-04
+1.3039000000E+00,-8.750000E-04
+1.3044000000E+00,-8.375000E-04
+1.3049000000E+00,-4.895834E-04
+1.3054000000E+00,-8.479167E-04
+1.3059000000E+00,-7.854167E-04
+1.3064000000E+00,-7.125000E-04
+1.3069000000E+00,-8.812500E-04
+1.3074000000E+00,-1.125000E-03
+1.3079000000E+00,-9.750000E-04
+1.3084000000E+00,-8.250000E-04
+1.3089000000E+00,-6.291667E-04
+1.3094000000E+00,-7.562500E-04
+1.3099000000E+00,-1.106250E-03
+1.3104000000E+00,-9.875001E-04
+1.3109000000E+00,-9.083333E-04
+1.3114000000E+00,-8.604167E-04
+1.3119000000E+00,-8.895833E-04
+1.3124000000E+00,-9.250000E-04
+1.3129000000E+00,-1.079167E-03
+1.3134000000E+00,-1.118750E-03
+1.3139000000E+00,-8.500000E-04
+1.3144000000E+00,-8.375000E-04
+1.3149000000E+00,-8.020833E-04
+1.3154000000E+00,-9.854167E-04
+1.3159000000E+00,-1.272917E-03
+1.3164000000E+00,-1.185417E-03
+1.3169000000E+00,-1.041667E-03
+1.3174000000E+00,-5.854167E-04
+1.3179000000E+00,-1.137500E-03
+1.3184000000E+00,-8.791667E-04
+1.3189000000E+00,-1.041667E-03
+1.3194000000E+00,-1.052083E-03
+1.3199000000E+00,-6.916667E-04
+1.3204000000E+00,-6.958334E-04
+1.3209000000E+00,-1.360417E-03
+1.3214000000E+00,-1.225000E-03
+1.3219000000E+00,-9.041667E-04
+1.3224000000E+00,-7.770833E-04
+1.3229000000E+00,-4.395834E-04
+1.3234000000E+00,-7.187500E-04
+1.3239000000E+00,-7.604167E-04
+1.3244000000E+00,-7.750000E-04
+1.3249000000E+00,-7.416666E-04
+1.3254000000E+00,-5.000000E-04
+1.3259000000E+00,-3.145833E-04
+1.3264000000E+00,-5.916667E-04
+1.3269000000E+00,-8.541667E-04
+1.3274000000E+00,-6.104167E-04
+1.3279000000E+00,-6.500000E-04
+1.3284000000E+00,-3.375000E-04
+1.3289000000E+00,-2.770833E-04
+1.3294000000E+00,-6.354167E-04
+1.3299000000E+00,-7.145833E-04
+1.3304000000E+00,-4.166667E-04
+1.3309000000E+00,-2.958333E-04
+1.3314000000E+00,-4.291667E-04
+1.3319000000E+00,-3.812500E-04
+1.3324000000E+00,-5.520834E-04
+1.3329000000E+00,-2.916667E-04
+1.3334000000E+00,-2.666667E-04
+1.3339000000E+00,-8.541667E-05
+1.3344000000E+00,+3.750000E-05
+1.3349000000E+00,-2.104167E-04
+1.3354000000E+00,-4.729167E-04
+1.3359000000E+00,-2.395833E-04
+1.3364000000E+00,-5.625000E-05
+1.3369000000E+00,+3.312500E-04
+1.3374000000E+00,+1.291667E-04
+1.3379000000E+00,-1.062500E-04
+1.3384000000E+00,+1.020833E-04
+1.3389000000E+00,-1.958333E-04
+1.3394000000E+00,+2.916667E-04
+1.3399000000E+00,+5.354166E-04
+1.3404000000E+00,-7.083334E-05
+1.3409000000E+00,+1.875000E-05
+1.3414000000E+00,+2.500000E-04
+1.3419000000E+00,+2.208333E-04
+1.3424000000E+00,+5.020833E-04
+1.3429000000E+00,+1.770833E-04
+1.3434000000E+00,+3.062500E-04
+1.3439000000E+00,+3.229167E-04
+1.3444000000E+00,+3.583333E-04
+1.3449000000E+00,+6.666667E-04
+1.3454000000E+00,+6.250000E-04
+1.3459000000E+00,+5.520834E-04
+1.3464000000E+00,+2.854167E-04
+1.3469000000E+00,+4.312500E-04
+1.3474000000E+00,+2.145833E-04
+1.3479000000E+00,+6.645833E-04
+1.3484000000E+00,+7.583334E-04
+1.3489000000E+00,+6.250000E-04
+1.3494000000E+00,+1.250000E-04
+1.3499000000E+00,+5.708333E-04
+1.3504000000E+00,+6.291667E-04
+1.3509000000E+00,+6.479167E-04
+1.3514000000E+00,+5.416667E-04
+1.3519000000E+00,+4.708333E-04
+1.3524000000E+00,+8.062500E-04
+1.3529000000E+00,+5.270833E-04
+1.3534000000E+00,+1.218750E-03
+1.3539000000E+00,+7.250000E-04
+1.3544000000E+00,+8.375000E-04
+1.3549000000E+00,+6.333333E-04
+1.3554000000E+00,+7.395833E-04
+1.3559000000E+00,+7.187500E-04
+1.3564000000E+00,+7.979167E-04
+1.3569000000E+00,+4.583334E-04
+1.3574000000E+00,+6.625000E-04
+1.3579000000E+00,+4.895834E-04
+1.3584000000E+00,+8.333334E-04
+1.3589000000E+00,+8.166667E-04
+1.3594000000E+00,+8.291667E-04
+1.3599000000E+00,+3.958333E-04
+1.3604000000E+00,+2.916667E-04
+1.3609000000E+00,+4.270833E-04
+1.3614000000E+00,+5.479167E-04
+1.3619000000E+00,+1.037500E-03
+1.3624000000E+00,+6.687500E-04
+1.3629000000E+00,+6.187500E-04
+1.3634000000E+00,+8.958333E-05
+1.3639000000E+00,+5.541667E-04
+1.3644000000E+00,+4.520833E-04
+1.3649000000E+00,+8.000000E-04
+1.3654000000E+00,+7.750000E-04
+1.3659000000E+00,+4.604167E-04
+1.3664000000E+00,+2.125000E-04
+1.3669000000E+00,+3.270833E-04
+1.3674000000E+00,+5.750000E-04
+1.3679000000E+00,+7.395833E-04
+1.3684000000E+00,+4.729167E-04
+1.3689000000E+00,+4.375000E-05
+1.3694000000E+00,+7.916667E-05
+1.3699000000E+00,+5.062500E-04
+1.3704000000E+00,+4.375000E-04
+1.3709000000E+00,+2.000000E-04
+1.3714000000E+00,+5.145833E-04
+1.3719000000E+00,+5.416667E-05
+1.3724000000E+00,+3.958333E-05
+1.3729000000E+00,+5.375000E-04
+1.3734000000E+00,-2.708334E-05
+1.3739000000E+00,+2.333333E-04
+1.3744000000E+00,+1.250000E-05
+1.3749000000E+00,-2.770833E-04
+1.3754000000E+00,-9.791667E-05
+1.3759000000E+00,+1.479167E-04
+1.3764000000E+00,+3.979167E-04
+1.3769000000E+00,-2.604167E-04
+1.3774000000E+00,-1.625000E-04
+1.3779000000E+00,-4.208333E-04
+1.3784000000E+00,+6.250000E-05
+1.3789000000E+00,-2.291667E-05
+1.3794000000E+00,-1.250000E-04
+1.3799000000E+00,-4.666667E-04
+1.3804000000E+00,-3.958333E-04
+1.3809000000E+00,-5.729167E-04
+1.3814000000E+00,-3.187500E-04
+1.3819000000E+00,-2.750000E-04
+1.3824000000E+00,-4.687500E-04
+1.3829000000E+00,-3.020833E-04
+1.3834000000E+00,-5.812500E-04
+1.3839000000E+00,-5.562500E-04
+1.3844000000E+00,-6.166667E-04
+1.3849000000E+00,-5.854167E-04
+1.3854000000E+00,-5.895834E-04
+1.3859000000E+00,-6.583334E-04
+1.3864000000E+00,-8.583334E-04
+1.3869000000E+00,-6.250000E-04
+1.3874000000E+00,-6.979167E-04
+1.3879000000E+00,-5.833333E-04
+1.3884000000E+00,-5.479167E-04
+1.3889000000E+00,-8.645834E-04
+1.3894000000E+00,-8.625000E-04
+1.3899000000E+00,-8.604167E-04
+1.3904000000E+00,-6.729166E-04
+1.3909000000E+00,-7.166667E-04
+1.3914000000E+00,-9.625000E-04
+1.3919000000E+00,-9.187500E-04
+1.3924000000E+00,-7.958334E-04
+1.3929000000E+00,-9.062500E-04
+1.3934000000E+00,-8.250000E-04
+1.3939000000E+00,-9.520833E-04
+1.3944000000E+00,-1.033333E-03
+1.3949000000E+00,-1.162500E-03
+1.3954000000E+00,-1.077083E-03
+1.3959000000E+00,-7.208334E-04
+1.3964000000E+00,-7.520833E-04
+1.3969000000E+00,-9.979167E-04
+1.3974000000E+00,-1.143750E-03
+1.3979000000E+00,-1.066667E-03
+1.3984000000E+00,-6.854167E-04
+1.3989000000E+00,-7.520833E-04
+1.3994000000E+00,-8.604167E-04
+1.3999000000E+00,-9.062500E-04
+1.4004000000E+00,-1.081250E-03
+1.4009000000E+00,-1.004167E-03
+1.4014000000E+00,-9.979167E-04
+1.4019000000E+00,-9.791667E-04
+1.4024000000E+00,-8.125000E-04
+1.4029000000E+00,-9.750000E-04
+1.4034000000E+00,-9.208333E-04
+1.4039000000E+00,-8.875000E-04
+1.4044000000E+00,-8.562500E-04
+1.4049000000E+00,-6.958334E-04
+1.4054000000E+00,-9.041667E-04
+1.4059000000E+00,-1.168750E-03
+1.4064000000E+00,-7.833333E-04
+1.4069000000E+00,-7.333333E-04
+1.4074000000E+00,-6.500000E-04
+1.4079000000E+00,-8.604167E-04
+1.4084000000E+00,-7.083333E-04
+1.4089000000E+00,-1.002083E-03
+1.4094000000E+00,-7.104167E-04
+1.4099000000E+00,-4.916667E-04
+1.4104000000E+00,-6.458333E-04
+1.4109000000E+00,-7.083333E-04
+1.4114000000E+00,-1.125000E-03
+1.4119000000E+00,-9.395833E-04
+1.4124000000E+00,-4.979167E-04
+1.4129000000E+00,-1.033333E-03
+1.4134000000E+00,-3.645833E-04
+1.4139000000E+00,-8.833333E-04
+1.4144000000E+00,-7.270834E-04
+1.4149000000E+00,-5.062500E-04
+1.4154000000E+00,-3.312500E-04
+1.4159000000E+00,-3.187500E-04
+1.4164000000E+00,-4.541667E-04
+1.4169000000E+00,-5.437500E-04
+1.4174000000E+00,-9.312500E-04
+1.4179000000E+00,-2.645833E-04
+1.4184000000E+00,-1.333333E-04
+1.4189000000E+00,+1.291667E-04
+1.4194000000E+00,-1.666667E-04
+1.4199000000E+00,-6.125000E-04
+1.4204000000E+00,-2.000000E-04
+1.4209000000E+00,+5.416667E-05
+1.4214000000E+00,-2.500000E-05
+1.4219000000E+00,+4.375000E-05
+1.4224000000E+00,-1.250000E-05
+1.4229000000E+00,+1.895833E-04
+1.4234000000E+00,+7.500000E-05
+1.4239000000E+00,+2.750000E-04
+1.4244000000E+00,+1.708333E-04
+1.4249000000E+00,+3.916667E-04
